,1. open,2. high,3. low,4. close,5. volume
2007-10-19,654.5600,658.4900,643.2300,644.7100,31546400
2007-10-18,635.4100,641.3700,628.5000,639.6200,24553800
2007-10-17,630.4500,634.0000,621.5900,633.4800,12048900
2007-10-16,618.4900,625.9200,611.9900,616.0000,12038500
2007-10-15,638.4700,639.8600,615.5500,620.1100,13873700
2007-10-12,623.9800,638.4000,618.2400,637.3900,13633700
2007-10-11,633.6400,641.4100,609.0000,622.0000,23574400
2007-10-10,621.3600,625.6800,616.8000,625.3900,10760400
2007-10-09,615.1100,623.7800,608.3900,615.1850,17518000
2007-10-08,595.0000,610.2600,593.9500,609.6200,10045900
2007-10-05,587.0100,596.0000,587.0100,594.0500,10127200
2007-10-04,585.0900,585.0900,577.0600,579.0300,5967400
2007-10-03,586.2500,588.9900,580.3600,584.0199,7751200
2007-10-02,583.3800,596.8100,580.0100,584.3900,14120800
2007-10-01,569.9700,584.3500,569.6100,582.5499,9413100
2007-09-28,567.0000,569.5500,564.1200,567.2700,5273700
2007-09-27,571.7300,571.7400,565.7800,567.5000,4108400
2007-09-26,570.4000,571.7899,563.8100,568.1600,6685500
2007-09-25,564.0000,569.5600,562.8600,569.0000,5455700
2007-09-24,561.0000,571.4600,560.0000,568.0200,10583400
2007-09-21,556.3400,560.7900,552.8300,560.1000,16007300
2007-09-20,547.0000,556.8000,546.0301,552.8300,11038900
2007-09-19,539.2700,549.4499,538.8600,546.8500,11042700
2007-09-18,526.5200,537.2500,524.2700,535.2700,8422900
2007-09-17,526.5300,529.2800,524.0700,525.3000,4390600
2007-09-14,523.2000,530.2700,522.2200,528.7500,5524200
2007-09-13,524.0600,527.2100,523.2200,524.7800,3778400
2007-09-12,520.5300,527.9800,519.0000,522.6500,5966000
2007-09-11,516.9900,521.6500,515.7300,521.3300,5401700
2007-09-10,521.2800,522.0700,510.8800,514.4800,6445100
2007-09-07,517.8600,521.2400,516.8000,519.3500,7319800
2007-09-06,529.3600,529.8300,518.2400,523.5200,7244500
2007-09-05,523.4000,529.4800,522.2500,527.8000,6619100
2007-09-04,515.0200,528.0000,514.6200,525.1500,7380000
2007-08-31,513.1000,516.5000,511.4700,515.2500,5949200
2007-08-30,512.3600,515.4000,510.5780,511.4000,5298000
2007-08-29,507.8400,513.3000,507.2300,512.8800,5093500
2007-08-28,511.5300,514.9800,505.7900,506.4000,6541200
2007-08-27,514.4300,517.4500,511.4000,513.2600,4645500
2007-08-24,512.6100,515.5500,508.5000,515.0000,4940400
2007-08-23,516.0000,516.1300,507.0000,512.1900,6147200
2007-08-22,509.9600,516.2500,509.2500,512.7500,6498800
2007-08-21,498.9400,508.1600,497.7700,506.6100,7213900
2007-08-20,502.4600,502.5600,496.0000,497.9200,5389200
2007-08-17,496.2100,501.0000,491.6500,500.0400,10947800
2007-08-16,492.0200,496.4300,480.4600,491.5200,17273900
2007-08-15,509.0000,511.6900,496.7100,497.5500,10808100
2007-08-14,515.7200,517.4000,508.0000,508.6000,7260100
2007-08-13,519.5400,519.7500,513.0300,515.5000,6352200
2007-08-10,510.1800,518.7200,505.6300,515.7500,11738600
2007-08-09,520.8000,526.8200,514.6300,514.7300,9683300
2007-08-08,519.3400,525.7800,517.0900,525.7800,8129400
2007-08-07,509.7500,519.8800,509.0400,516.0200,8520000
2007-08-06,503.0000,510.1500,502.5000,510.0000,7295600
2007-08-03,510.0500,513.2000,503.0000,503.0000,6346000
2007-08-02,513.7200,514.9900,509.0000,511.0100,6303400
2007-08-01,510.5000,516.5100,508.1400,512.9400,8847500
2007-07-31,520.2300,520.4400,510.0000,510.0000,8532400
2007-07-30,512.9200,519.3400,510.5000,516.1100,7918600
2007-07-27,508.5300,516.6200,505.5000,511.8900,11007100
2007-07-26,508.7400,512.5900,498.8800,508.0000,13753000
2007-07-25,516.9800,517.0200,505.5600,509.7600,11078900
2007-07-24,509.3000,518.6900,507.1100,514.0001,11133000
2007-07-23,519.0100,520.0000,512.1500,512.5100,12700600
2007-07-20,511.9000,523.1800,509.5000,520.1200,35509000
2007-07-19,553.4600,553.5200,542.2400,548.5900,22232100
2007-07-18,553.8900,554.5000,543.8100,549.5000,12147800
2007-07-17,555.0400,557.7300,552.3800,555.0000,8648500
2007-07-16,550.3000,558.5800,549.3100,552.9900,13185800
2007-07-13,547.9100,552.6700,547.2500,552.1600,10463700
2007-07-12,545.8600,547.3200,540.2200,545.3300,6876300
2007-07-11,543.6100,546.5000,540.0100,544.4700,6611900
2007-07-10,543.7900,547.0000,541.6500,543.3400,7704200
2007-07-09,543.0000,548.7400,540.2600,542.5600,7452100
2007-07-06,541.2500,543.8700,538.7300,539.4000,5488500
2007-07-05,535.5600,544.4000,532.1500,541.6300,9875900
2007-07-03,531.0600,534.4000,527.5000,534.3400,3739800
2007-07-02,525.4900,531.8500,524.2000,530.3800,6968200
2007-06-29,526.0200,527.4000,519.4600,522.7001,7753400
2007-06-28,524.8800,529.5000,523.8000,525.0100,8328400
2007-06-27,525.0000,527.9900,519.5600,526.2900,12233900
2007-06-26,532.7300,533.2000,526.2400,530.2600,11367600
2007-06-25,528.9800,534.9900,523.3800,527.4200,15834100
2007-06-22,516.4200,524.9900,516.1000,524.9800,14392900
2007-06-21,510.9800,515.2900,506.2800,514.1100,8810500
2007-06-20,516.9600,518.7500,509.0600,509.9700,8667700
2007-06-19,514.0100,517.2500,511.5400,514.3100,8701800
2007-06-18,506.1800,516.0000,504.2400,515.2000,9662100
2007-06-15,508.1900,509.0000,501.2300,505.8900,12335800
2007-06-14,505.3800,505.8800,501.7000,502.8400,9233100
2007-06-13,507.0872,508.5400,498.6900,505.2400,14053900
2007-06-12,508.7100,511.6700,503.1700,504.7700,12826100
2007-06-11,514.0200,518.2500,510.0000,511.3400,9286100
2007-06-08,516.2000,519.6400,509.4600,515.4900,12703600
2007-06-07,519.7500,526.5000,512.5100,515.0600,21239700
2007-06-06,516.7500,520.7800,515.2600,518.2500,15757600
2007-06-05,509.7500,519.0000,506.6100,518.8400,20873300
2007-06-04,497.9100,510.5100,497.5900,507.0700,14187700
2007-06-01,501.0000,505.0200,497.9300,500.3970,9588400
2007-05-31,500.5600,508.7800,497.0600,497.9090,17830700
2007-05-30,484.5000,498.8400,483.0000,498.6000,14477100
2007-05-29,485.0000,491.8000,484.0000,487.1100,10425500
2007-05-25,479.7000,484.9500,477.2700,483.5200,10686300
2007-05-24,475.1500,479.2000,471.5000,474.3300,8338800
2007-05-23,480.8206,483.4103,473.7500,473.9700,10110200
2007-05-22,473.0000,479.0100,473.0000,475.8600,7670300
2007-05-21,469.5300,479.2000,466.7200,470.6000,12306200
2007-05-18,472.0300,472.7000,469.7500,470.3200,7384400
2007-05-17,472.4600,475.2200,470.8100,470.9600,9311800
2007-05-16,462.0000,473.1400,459.0200,472.6100,13095200
2007-05-15,461.9600,462.5400,457.4100,458.0000,8229700
2007-05-14,465.4800,467.5100,460.0000,461.7800,7737600
2007-05-11,461.8300,467.0000,461.0000,466.7400,5882300
2007-05-10,467.0400,469.4900,461.0200,461.4700,7365200
2007-05-09,466.1500,471.7300,463.8800,469.2500,7772000
2007-05-08,466.1300,468.1700,464.7300,466.8100,5804300
2007-05-07,472.1400,472.8200,466.4700,467.2700,6034100
2007-05-04,470.1200,474.8400,465.8800,471.1200,7892100
2007-05-03,466.2200,474.0700,465.2900,473.2300,7181200
2007-05-02,468.6500,471.0800,465.7300,465.7800,6119200
2007-05-01,472.1900,472.8100,464.1700,469.0000,7309000
2007-04-30,479.1500,481.3500,471.3800,471.3800,7275100
2007-04-27,480.0700,482.4000,478.3300,479.0100,5845500
2007-04-26,478.1000,484.4500,477.1100,481.1800,8241500
2007-04-25,480.0000,481.3700,476.1100,477.9900,7925600
2007-04-24,478.6100,479.9800,475.5500,477.5300,7382000
2007-04-23,480.1000,485.0000,478.2600,479.0800,11337800
2007-04-20,490.5200,492.5000,482.0200,482.4800,24298600
2007-04-19,474.5000,481.9500,469.5900,471.6500,21997100
2007-04-18,471.2600,479.9000,469.5300,476.0100,11329600
2007-04-17,473.8000,476.3900,471.6000,472.8000,6413700
2007-04-16,468.4566,476.9900,468.1500,474.2700,10145600
2007-04-13,468.4500,468.7700,463.3600,466.2900,5584000
2007-04-12,464.0000,468.0000,462.2400,467.3900,5410300
2007-04-11,466.0600,469.4000,462.6100,464.5300,7616300
2007-04-10,467.0900,470.7900,465.1600,466.5000,5952600
2007-04-09,472.9800,473.0000,465.5900,468.2100,6118000
2007-04-05,471.3000,472.0900,469.6200,471.5100,5426100
2007-04-04,472.1400,473.0000,469.5800,471.0200,7550000
2007-04-03,464.0500,474.2500,464.0000,472.6000,12990500
2007-04-02,457.7600,458.5300,452.1200,458.5300,6890100
2007-03-30,462.1000,463.4000,456.1400,458.1600,6753600
2007-03-29,464.5500,466.0000,455.0000,460.9200,7969000
2007-03-28,461.8700,465.4400,460.1500,461.8800,9174000
2007-03-27,463.5500,465.2300,460.3400,463.6200,7474900
2007-03-26,460.5500,465.0000,455.6200,465.0000,9411100
2007-03-23,461.4500,463.3900,457.0800,461.8300,8214300
2007-03-22,455.6100,462.1700,452.5300,462.0400,11350000
2007-03-21,445.3000,456.5700,445.2150,456.5500,11585000
2007-03-20,445.7900,447.6000,443.6000,445.2800,6836100
2007-03-19,443.2500,448.5000,440.6300,447.2300,10385000
2007-03-16,445.6500,446.7000,439.8900,440.8500,11306800
2007-03-15,447.8600,449.8220,443.9400,446.1900,7880500
2007-03-14,443.2300,448.6600,439.0000,448.0000,16017700
2007-03-13,450.1100,451.9300,442.8300,443.0300,12741800
2007-03-12,452.5700,455.2500,451.1100,454.7500,6923800
2007-03-09,458.0000,458.4000,450.1000,452.9600,9945400
2007-03-08,459.2200,465.5000,454.1000,454.7200,10714800
2007-03-07,462.6900,463.1400,454.2900,455.6400,13055100
2007-03-06,447.4700,459.0000,447.3800,457.5500,15052300
2007-03-05,437.0200,445.5000,437.0000,440.9450,12697400
2007-03-02,445.1100,448.7000,438.6800,438.6800,13154000
2007-03-01,442.6700,452.4200,440.0000,448.2300,17353000
2007-02-28,450.4100,453.6700,443.0400,449.4500,16048500
2007-02-27,455.0000,459.8000,447.1700,448.7700,18606900
2007-02-26,472.8300,475.2500,463.7500,464.9300,7931800
2007-02-23,475.7500,476.9500,467.8000,470.6200,7757400
2007-02-22,478.6900,484.2400,474.3900,475.8500,11476300
2007-02-21,469.8400,478.6800,467.7400,475.8600,11269900
2007-02-20,468.4700,472.7500,464.7100,472.1000,8127000
2007-02-16,462.8000,470.1500,462.0600,469.9400,12341600
2007-02-15,466.0000,466.1300,460.7200,461.4700,8076700
2007-02-14,460.0000,469.1300,459.2200,465.9300,11386200
2007-02-13,459.1550,462.7800,457.2600,459.1000,8117000
2007-02-12,460.6800,462.3900,455.0200,458.2900,11497400
2007-02-09,471.6500,472.6800,461.5000,461.8900,9707400
2007-02-08,468.0500,473.7500,465.1500,471.0300,8145200
2007-02-07,473.8200,474.3500,468.7800,470.0100,8231300
2007-02-06,468.1000,473.3000,467.2600,471.4800,10633100
2007-02-05,477.5000,478.0000,466.1900,467.1600,14399300
2007-02-02,482.6100,485.0000,477.8100,481.5000,12560400
2007-02-01,506.0000,506.0100,481.5300,481.7500,31286000
2007-01-31,496.4900,505.0000,495.5100,501.5000,24387700
2007-01-30,494.0000,498.0000,491.2200,494.3200,8352600
2007-01-29,498.0000,498.7500,490.5000,492.4700,9541800
2007-01-26,490.9300,497.9000,487.0300,495.8400,10982000
2007-01-25,501.0000,504.5000,485.6600,488.0900,12724200
2007-01-24,484.4450,499.5400,483.2900,499.0700,12106400
2007-01-23,480.7900,484.7500,477.2900,479.0500,9321600
2007-01-22,492.5000,492.6500,478.5000,480.8400,10797700
2007-01-19,487.9800,490.7600,486.7400,489.7500,9946600
2007-01-18,494.5200,496.4800,487.4300,487.8300,11852100
2007-01-17,503.3950,507.7700,494.3800,497.2800,13384800
2007-01-16,507.5500,513.0000,503.3000,504.2800,15122600
2007-01-12,501.9900,505.0000,500.0000,505.0000,8938400
2007-01-11,497.2000,501.7500,496.1800,499.7200,14401900
2007-01-10,484.4300,493.5500,482.0400,489.4600,11925000
2007-01-09,485.4500,488.2500,481.2000,485.5000,10752000
2007-01-08,487.6900,489.8700,482.2000,483.5800,9499200
2007-01-05,482.5000,487.5000,478.1100,487.1900,13730400
2007-01-04,469.0000,483.9500,468.3500,483.2600,15759400
2007-01-03,466.0000,476.6600,461.1100,467.5900,15397500
2006-12-29,462.1000,464.4700,459.8600,460.4800,5113200
2006-12-28,467.1200,468.5800,462.2500,462.5600,6226100
2006-12-27,460.0000,468.0800,459.1000,468.0300,8454500
2006-12-26,456.5200,459.4700,454.5900,457.5300,4144400
2006-12-22,457.5000,458.6400,452.7300,455.5800,7968600
2006-12-21,464.1850,465.2500,452.3405,456.2000,13892600
2006-12-20,470.0000,471.5000,462.3300,462.9000,8726800
2006-12-19,461.7200,469.3100,458.5000,468.6300,13160800
2006-12-18,482.5050,482.7400,460.7200,462.8000,16017100
2006-12-15,482.6350,484.1100,479.8400,480.3000,10371200
2006-12-14,480.2500,483.7500,477.2600,482.1200,9488300
2006-12-13,484.6900,485.5000,477.0200,478.9900,9314800
2006-12-12,483.8500,486.3600,480.2800,481.7800,8353600
2006-12-11,484.9200,488.9000,483.8000,483.9300,6520200
2006-12-08,481.9400,488.6000,480.0000,484.1100,7941800
2006-12-07,490.2300,491.8000,482.4200,482.6400,9319200
2006-12-06,486.9600,492.4000,484.5200,488.7100,8891600
2006-12-05,487.4000,489.4400,484.8900,487.0000,8197700
2006-12-04,483.0000,487.4300,479.3500,484.8500,9790000
2006-12-01,485.9800,488.3900,478.5000,480.8000,11251500
2006-11-30,484.1900,490.4000,481.5500,484.8100,11143800
2006-11-29,494.2400,494.7400,482.2500,484.6500,12617900
2006-11-28,481.1300,489.8600,477.0300,489.5000,15579600
2006-11-27,501.3700,501.7800,484.7500,484.7500,14634700
2006-11-24,504.5000,507.5000,504.0000,505.0000,3461900
2006-11-22,510.9700,513.0000,505.7800,508.0100,8992300
2006-11-21,496.5400,510.0000,495.8300,509.6500,16838100
2006-11-20,498.4000,498.4000,492.6500,495.0500,10238700
2006-11-17,493.2500,499.6600,493.0000,498.7900,11010900
2006-11-16,495.0000,497.6800,492.5600,495.9000,10175000
2006-11-15,493.4300,499.8500,491.9300,491.9300,16724600
2006-11-14,480.7000,489.9500,480.5000,489.3000,14432300
2006-11-13,474.9000,481.1700,474.1400,481.0300,8675100
2006-11-10,473.7800,474.7200,470.2900,473.5500,5587800
2006-11-09,476.5000,479.4900,471.8600,472.6300,9748600
2006-11-08,470.3500,481.7400,468.6000,475.0000,15914000
2006-11-07,476.9550,479.0200,471.7700,472.5700,9784400
2006-11-06,473.7700,479.6600,472.3300,476.9500,9973000
2006-11-03,472.2300,473.7500,465.0615,471.7980,9805500
2006-11-02,467.5000,473.7300,466.3800,469.9100,10462900
2006-11-01,478.7550,479.1300,465.2600,467.5000,10841700
2006-10-31,478.0600,482.1600,473.8400,476.3900,12558200
2006-10-30,474.8200,480.4600,470.0100,476.5700,13113000
2006-10-27,483.9010,485.2400,472.4900,475.2000,13194700
2006-10-26,487.6800,491.9600,484.2000,485.1000,14049300
2006-10-25,477.4900,488.5000,475.1100,486.6010,18356600
2006-10-24,476.2800,477.8600,471.4100,473.3100,17303000
2006-10-23,462.2800,484.6400,460.3700,480.7800,30178700
2006-10-20,458.9900,460.1000,453.5900,459.6700,23272500
2006-10-19,420.2300,454.9100,419.5700,426.0600,22983900
2006-10-18,422.9950,424.7500,417.5000,419.3100,12022500
2006-10-17,420.3000,423.7500,416.7020,420.6400,10411500
2006-10-16,427.7000,429.2000,421.3400,421.7500,8630100
2006-10-13,427.7600,429.5000,425.5600,427.3000,7237700
2006-10-12,428.5600,429.6800,424.0000,427.4400,9678300
2006-10-11,425.0200,429.9100,423.7600,426.5000,11259500
2006-10-10,431.5600,437.8500,422.3900,426.6500,19557600
2006-10-09,424.8000,431.9500,423.4200,429.0000,15151400
2006-10-06,410.2200,421.9100,409.7501,420.5000,14658300
2006-10-05,414.7000,418.2400,410.8600,411.8100,11568000
2006-10-04,404.9700,415.7700,403.0500,415.7000,13310200
2006-10-03,401.2900,406.4600,398.1900,404.0400,10918400
2006-10-02,401.9000,406.0000,400.8000,401.4400,7296400
2006-09-29,405.1250,405.6200,401.4100,401.9000,6615100
2006-09-28,404.0800,406.9800,400.5400,403.5800,10204500
2006-09-27,406.3000,411.2200,402.3700,402.9200,11741600
2006-09-26,405.5000,407.6800,401.7700,406.8700,10568200
2006-09-25,405.5800,409.4500,402.5000,403.9800,11463100
2006-09-22,404.9800,407.4500,401.3600,403.7800,9289900
2006-09-21,400.3000,408.4500,399.8600,406.8500,21362800
2006-09-20,407.1000,407.3900,394.6200,397.0000,18277300
2006-09-19,415.4600,415.4900,392.7400,403.8100,28557200
2006-09-18,410.0000,418.6900,409.4700,414.6900,14199100
2006-09-15,407.4800,410.0500,406.7400,409.8800,15660700
2006-09-14,404.3000,406.2800,401.9300,403.9800,10721400
2006-09-13,395.1500,406.7600,395.1000,406.5700,19516800
2006-09-12,385.0000,392.7300,384.8800,391.9000,10873500
2006-09-11,378.2600,384.6900,377.7700,384.0900,9049300
2006-09-08,376.7200,380.7900,376.7200,377.8500,6160600
2006-09-07,379.3900,381.7500,377.4000,378.4900,7676300
2006-09-06,382.1000,383.1900,379.6600,380.1400,7440700
2006-09-05,379.8700,385.4000,377.4400,384.3600,8140400
2006-09-01,380.9950,381.2800,377.1900,378.6000,5340400
2006-08-31,381.4941,382.1500,378.2000,378.5300,5913800
2006-08-30,379.2100,384.6500,378.5100,380.7500,8080700
2006-08-29,380.7800,382.3200,377.2000,378.9500,8911000
2006-08-28,375.6100,380.9500,375.0000,380.9500,8319600
2006-08-25,373.0800,375.3200,372.5000,373.2600,4928400
2006-08-24,374.4400,376.4000,372.2600,373.7300,6958000
2006-08-23,377.6400,378.2700,372.6600,373.4300,7277300
2006-08-22,377.7341,379.2600,374.8400,378.2900,8319800
2006-08-21,378.1000,379.0000,375.2200,377.3000,8038500
2006-08-18,386.3100,387.0900,380.7500,383.3600,9894400
2006-08-17,386.3900,390.0000,383.9200,385.8000,10150200
2006-08-16,383.4800,388.4500,382.1200,387.7200,11694600
2006-08-15,374.1100,381.6699,372.6000,380.9700,13383000
2006-08-14,371.5000,375.1300,368.6700,369.4300,9926600
2006-08-11,373.8800,375.2800,368.0000,368.5000,7525400
2006-08-10,373.8800,377.6700,372.4600,374.2000,8515200
2006-08-09,382.8000,384.6800,376.3600,376.9400,8613300
2006-08-08,382.8200,384.5000,379.0900,381.0000,11474900
2006-08-07,371.5000,379.7300,371.1500,377.9500,7885900
2006-08-04,379.5600,380.6800,371.7500,373.8500,10180200
2006-08-03,364.9800,377.9100,363.3600,375.3900,12641300
2006-08-02,375.6000,377.1700,365.2000,367.2300,14181400
2006-08-01,385.1100,385.7700,375.5100,375.5100,10915400
2006-07-31,388.0000,389.1700,383.3100,386.6000,9181400
2006-07-28,382.0000,389.5600,381.7300,388.1200,8159000
2006-07-27,387.3700,387.4900,377.9500,382.4000,11270900
2006-07-26,388.2000,391.9100,383.0000,385.5000,11052700
2006-07-25,385.0200,391.3100,383.8000,389.3600,11510600
2006-07-24,392.8200,393.8900,381.2100,390.9000,16156000
2006-07-21,386.1400,391.7500,377.6900,390.1080,23485600
2006-07-20,404.2800,404.4400,385.6600,387.1200,25052300
2006-07-19,395.0100,401.1400,394.6600,399.0000,17019900
2006-07-18,409.7500,410.5700,397.7400,403.0500,17056500
2006-07-17,404.6250,411.0000,403.7200,407.8900,11612100
2006-07-14,410.3300,411.4900,398.6100,403.5000,15089000
2006-07-13,414.0000,418.3400,406.8300,408.8300,13835100
2006-07-12,422.0900,422.7400,416.7300,417.2500,9803500
2006-07-11,418.5050,425.0500,413.0300,424.5600,11930600
2006-07-10,423.4400,425.2300,416.3800,418.2000,8863900
2006-07-07,426.0500,427.8900,415.8800,420.4500,12071700
2006-07-06,423.3750,425.3800,421.9800,423.1900,7366800
2006-07-05,421.5200,422.8000,415.6400,421.4600,9961200
2006-07-03,420.0400,423.7700,419.4500,423.2000,4309000
2006-06-30,415.6000,419.3300,412.3300,419.3300,12503400
2006-06-29,407.9900,418.2000,405.8200,417.8100,13303000
2006-06-28,404.0100,406.4800,401.1300,406.1100,7413500
2006-06-27,405.7100,408.0000,401.0100,402.3200,8205900
2006-06-26,406.7500,408.3000,403.2500,404.2200,7095200
2006-06-23,402.7600,409.7500,400.7400,404.8600,10618900
2006-06-22,401.5800,406.0000,388.0000,399.9500,11811900
2006-06-21,391.0600,404.0000,389.7500,402.1300,17471300
2006-06-20,388.0300,391.8700,386.5100,387.1700,8071700
2006-06-19,390.8500,394.8000,386.9800,388.1400,15250900
2006-06-16,389.1000,390.9300,388.0000,390.7000,10598500
2006-06-15,386.6200,392.2500,383.0000,391.0000,13557800
2006-06-14,389.8300,391.1000,378.5200,384.3900,15528400
2006-06-13,380.9000,387.0000,378.1200,386.5250,15302800
2006-06-12,386.8500,390.4900,381.0000,381.5400,10028100
2006-06-09,392.1900,395.4300,387.2500,388.2904,12302600
2006-06-08,387.7500,394.2700,378.5900,393.3000,20698200
2006-06-07,393.2400,394.8600,386.5000,386.5100,17804700
2006-06-06,376.5850,390.0000,376.3000,389.9900,20499000
2006-06-05,376.1800,381.4500,374.1500,374.4400,11105800
2006-06-02,386.8400,387.0800,377.4500,379.4400,12760000
2006-06-01,373.5400,382.9900,371.6000,382.6200,12543400
2006-05-31,373.8022,378.2500,366.7800,371.8200,15946600
2006-05-30,378.2800,381.0000,371.4500,371.9400,8623300
2006-05-26,384.5500,385.8800,380.0300,381.3500,7326600
2006-05-25,379.0800,383.0000,372.3100,382.9900,16372800
2006-05-24,377.3500,383.4400,371.6100,381.2500,19088400
2006-05-23,374.2100,383.8800,373.5600,375.5800,17948000
2006-05-22,367.8500,373.0300,365.2500,370.9500,17191500
2006-05-19,373.2800,374.5000,360.5700,370.0200,22773600
2006-05-18,378.7800,381.8100,370.7100,370.9900,11658300
2006-05-17,370.6100,379.8400,370.2200,374.5000,21266300
2006-05-16,375.9900,376.8600,369.8900,371.3000,12969200
